Id,ActivityDate,activity_weekday,TotalSteps,activity_category,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,total_workout_mins,total_active_mins,active_percentage,SedentaryMinutes,sedentary_percentage,Calories
4057192912,3/25/2016,Friday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1776
4057192912,3/26/2016,Saturday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1776
4057192912,3/27/2016,Sunday,2275,Sedentary,1.68,1.68,0,0,0,1.66,0,0,0,86,0,86,5.97%,1354,94.03%,2005
4057192912,3/28/2016,Monday,8,Sedentary,0.01,0.01,0,0,0,0.01,0,0,0,1,0,1,0.07%,1439,99.93%,1778
4057192912,3/29/2016,Tuesday,5137,Light,3.76,3.76,0,0,0,3.76,0,0,0,160,0,160,11.11%,1280,88.89%,2293
4057192912,3/30/2016,Wednesday,5419,Light,4,4.57,0.06,0,0,3.91,0.059999999,0,0,145,0,145,10.07%,1295,89.93%,2259
4057192912,3/31/2016,Thursday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1776
4057192912,4/1/2016,Friday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1776
4057192912,4/2/2016,Saturday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1776
4057192912,4/3/2016,Sunday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1776
4057192912,4/4/2016,Monday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1776
4057192912,4/5/2016,Tuesday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1776
4057192912,4/6/2016,Wednesday,18,Sedentary,0.01,0.01,0,0,0,0.01,0,0,0,2,0,2,0.14%,1438,99.86%,1780
4057192912,4/7/2016,Thursday,4,Sedentary,0,0,0,0,0,0,0,0,0,1,0,1,0.07%,1439,99.93%,1778
4057192912,4/8/2016,Friday,8426,Moderate,6.16,6.16,0,0.13,5.49,0.54,0,2,120,25,122,147,10.21%,1293,89.79%,2360
4057192912,4/9/2016,Saturday,1650,Sedentary,1.21,1.21,0,0,0,1.21,0,0,0,60,0,60,4.17%,1380,95.83%,1952
4057192912,4/10/2016,Sunday,3434,Sedentary,2.51,2.51,0,0.07,0.3,2.14,0,1,7,108,8,116,8.06%,1324,91.94%,2101
4057192912,4/11/2016,Monday,6801,Light,4.98,4.98,0,0,0,4.97,0,0,0,193,0,193,13.40%,1247,86.60%,2393
4057192912,4/12/2016,Tuesday,5394,Light,4.03,4.03,0,0,0,3.94,0,0,0,164,0,164,11.39%,1276,88.61%,2286
4057192912,4/13/2016,Wednesday,5974,Light,4.47,4.47,0,0,0,4.37,0,0,0,160,0,160,11.11%,1280,88.89%,2306
4057192912,4/14/2016,Thursday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1776
4057192912,4/15/2016,Friday,3984,Sedentary,2.95,2.95,0,0.21,0.26,2.44,0,3,6,88,9,97,6.74%,873,60.63%,1527
4319703577,3/29/2016,Tuesday,5643,Light,3.79,3.79,0,0.23,0.33,3.23,0,3,8,199,11,210,14.58%,683,47.43%,1958
4319703577,3/30/2016,Wednesday,9043,Moderate,6.07,6.07,0,0.25,0.43,5.37,0,4,12,244,16,260,18.06%,702,48.75%,2141
4319703577,3/31/2016,Thursday,8144,Moderate,5.46,5.46,0,0.25,0.61,4.61,0,4,17,247,21,268,18.61%,1125,78.13%,2129
4319703577,4/1/2016,Friday,9343,Moderate,6.27,6.27,0,0.96,0.85,4.46,0,14,20,268,34,302,20.97%,654,45.42%,2216
4319703577,4/2/2016,Saturday,8405,Moderate,5.66,5.66,0,1.13,0.19,4.34,0,15,4,257,19,276,19.17%,621,43.13%,2154
4319703577,4/3/2016,Sunday,8223,Moderate,5.52,5.52,0,0.8,1.51,3.21,0,12,37,257,49,306,21.25%,551,38.26%,2178
4319703577,4/4/2016,Monday,10067,Active,6.76,6.76,0,0.36,1.42,4.97,0,5,39,313,44,357,24.79%,578,40.14%,2308
4319703577,4/5/2016,Tuesday,8359,Moderate,5.63,5.63,0,0.23,0.53,4.87,0,3,14,311,17,328,22.78%,638,44.31%,2201
4319703577,4/6/2016,Wednesday,10946,Active,7.35,7.35,0,0.54,2.09,4.72,0,8,51,308,59,367,25.49%,569,39.51%,2341
4319703577,4/7/2016,Thursday,9130,Moderate,6.15,6.15,0,0.5,0.38,5.27,0,7,11,304,18,322,22.36%,668,46.39%,2236
4319703577,4/8/2016,Friday,6544,Light,4.41,4.41,0,0.29,0.26,3.86,0,4,6,276,10,286,19.86%,1132,78.61%,2069
4319703577,4/9/2016,Saturday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,0
4319703577,4/12/2016,Tuesday,7753,Moderate,5.2,5.2,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,2115
4319703577,4/13/2016,Wednesday,8204,Moderate,5.5,5.5,0,0.53,0.59,1.31,0,8,15,96,23,119,8.26%,1234,85.69%,2135
4319703577,4/14/2016,Thursday,10210,Active,6.88,6.88,0,0.11,0.33,6.44,0,1,9,339,10,349,24.24%,589,40.90%,2302
4319703577,4/15/2016,Friday,5664,Light,3.8,3.8,0,0,0,3.8,0,0,0,228,0,228,15.83%,752,52.22%,1985
4319703577,4/16/2016,Saturday,4744,Sedentary,3.18,3.18,0,0,0,3.18,0,0,0,194,0,194,13.47%,724,50.28%,1884
4319703577,4/17/2016,Sunday,29,Sedentary,0.02,0.02,0,0,0,0.02,0,0,0,3,0,3,0.21%,1363,94.65%,1464
4319703577,4/18/2016,Monday,2276,Sedentary,1.55,1.55,0,0.07,0.33,1.12,0,1,9,58,10,68,4.72%,824,57.22%,1632
4319703577,4/19/2016,Tuesday,8925,Moderate,5.99,5.99,0,0,0,5.99,0,0,0,311,0,311,21.60%,604,41.94%,2200
4319703577,4/20/2016,Wednesday,8954,Moderate,6.01,6.01,0,0,0.68,5.31,0,0,18,306,18,324,22.50%,671,46.60%,2220
4319703577,4/21/2016,Thursday,3702,Sedentary,2.48,2.48,0,0,0,0.35,0,0,0,34,0,34,2.36%,1265,87.85%,1792
4319703577,4/22/2016,Friday,4500,Sedentary,3.02,3.02,0,0.06,0.81,2.15,0,1,19,176,20,196,13.61%,709,49.24%,1886
4319703577,4/23/2016,Saturday,4935,Sedentary,3.31,3.31,0,0,0,3.31,0,0,0,233,0,233,16.18%,546,37.92%,1945
4319703577,4/24/2016,Sunday,4081,Sedentary,2.74,2.74,0,0.06,0.2,2.47,0,1,5,191,6,197,13.68%,692,48.06%,1880
4319703577,4/25/2016,Monday,9259,Moderate,6.21,6.21,0,0,0.28,5.93,0,0,8,390,8,398,27.64%,544,37.78%,2314
4319703577,4/26/2016,Tuesday,9899,Moderate,6.64,6.64,0,0.57,0.92,5.15,0,8,21,288,29,317,22.01%,649,45.07%,2236
4319703577,4/27/2016,Wednesday,10780,Active,7.23,7.23,0,0.41,1.92,4.91,0,6,47,300,53,353,24.51%,680,47.22%,2324
4319703577,4/28/2016,Thursday,10817,Active,7.28,7.28,0,1.01,0.33,5.94,0,13,8,359,21,380,26.39%,552,38.33%,2367
4319703577,4/29/2016,Friday,7990,Moderate,5.36,5.36,0,0.45,0.79,4.12,0,6,18,289,24,313,21.74%,624,43.33%,2175
4319703577,4/30/2016,Saturday,8221,Moderate,5.52,5.52,0,0.4,1.61,3.51,0,6,38,196,44,240,16.67%,695,48.26%,2092
4319703577,5/1/2016,Sunday,1251,Sedentary,0.84,0.84,0,0,0,0.84,0,0,0,67,0,67,4.65%,836,58.06%,1593
4319703577,5/2/2016,Monday,9261,Moderate,6.24,6.24,0,0,0.44,5.71,0,0,11,344,11,355,24.65%,585,40.63%,2270
4319703577,5/3/2016,Tuesday,9648,Moderate,6.47,6.47,0,0.58,1.07,4.83,0,8,26,287,34,321,22.29%,669,46.46%,2235
4319703577,5/4/2016,Wednesday,10429,Active,7.02,7.02,0,0.59,0.58,5.85,0,8,13,313,21,334,23.19%,1106,76.81%,2282
4319703577,5/5/2016,Thursday,13658,Active,9.49,9.49,0,2.63,1.41,5.45,0,27,34,328,61,389,27.01%,957,66.46%,2530
4319703577,5/6/2016,Friday,9524,Moderate,6.42,6.42,0,0.41,0.47,5.46,0,6,11,314,17,331,22.99%,692,48.06%,2266
4319703577,5/7/2016,Saturday,7937,Moderate,5.33,5.33,0,0.19,1.05,4.08,0,3,28,279,31,310,21.53%,586,40.69%,2158
4319703577,5/8/2016,Sunday,3672,Sedentary,2.46,2.46,0,0,0,2.46,0,0,0,153,0,153,10.63%,603,41.88%,1792
4319703577,5/9/2016,Monday,10378,Active,6.96,6.96,0,0.14,0.56,6.25,0,2,14,374,16,390,27.08%,490,34.03%,2345
4319703577,5/10/2016,Tuesday,9487,Moderate,6.37,6.37,0,0.21,0.46,5.7,0,3,12,329,15,344,23.89%,555,38.54%,2260
4319703577,5/11/2016,Wednesday,9129,Moderate,6.13,6.13,0,0.2,0.74,5.18,0,3,18,311,21,332,23.06%,574,39.86%,2232
4319703577,5/12/2016,Thursday,17,Sedentary,0.01,0.01,0,0,0,0.01,0,0,0,2,0,2,0.14%,0,0.00%,257
4388161847,3/29/2016,Tuesday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1878
4388161847,3/30/2016,Wednesday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1878
4388161847,3/31/2016,Thursday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1878
4388161847,4/1/2016,Friday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1878
4388161847,4/2/2016,Saturday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1878
4388161847,4/3/2016,Sunday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1878
4388161847,4/4/2016,Monday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1878
4388161847,4/5/2016,Tuesday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,994,69.03%,1296
4388161847,4/12/2016,Tuesday,10122,Active,7.78,7.78,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,2955
4388161847,4/13/2016,Wednesday,10993,Active,8.45,8.45,0,0.06,0.63,3.88,0,1,14,150,15,165,11.46%,1275,88.54%,3092
4388161847,4/14/2016,Thursday,8863,Moderate,6.82,6.82,0,0.13,1.07,5.62,0,10,35,219,45,264,18.33%,945,65.63%,2998
4388161847,4/15/2016,Friday,8758,Moderate,6.73,6.73,0,0,0,6.73,0,0,0,299,0,299,20.76%,837,58.13%,3066
4388161847,4/16/2016,Saturday,6580,Light,5.06,5.06,0,0.21,0.4,4.45,0,6,9,253,15,268,18.61%,609,42.29%,3073
4388161847,4/17/2016,Sunday,4660,Sedentary,3.58,3.58,0,0,0,3.58,0,0,0,201,0,201,13.96%,721,50.07%,2572
4388161847,4/18/2016,Monday,11009,Active,9.1,9.1,0,3.56,0.4,5.14,0,27,8,239,35,274,19.03%,1017,70.63%,3274
4388161847,4/19/2016,Tuesday,10181,Active,7.83,7.83,0,1.37,0.69,5.77,0,20,16,249,36,285,19.79%,704,48.89%,3015
4388161847,4/20/2016,Wednesday,10553,Active,8.12,8.12,0,1.1,1.72,5.29,0,19,42,228,61,289,20.07%,696,48.33%,3083
4388161847,4/21/2016,Thursday,10055,Active,7.73,7.73,0,0.37,0.39,6.98,0,7,12,272,19,291,20.21%,853,59.24%,3069
4388161847,4/22/2016,Friday,12139,Active,9.34,9.34,0,3.3,1.11,4.92,0,77,25,220,102,322,22.36%,945,65.63%,3544
4388161847,4/23/2016,Saturday,13236,Active,10.18,10.18,0,4.5,0.32,5.35,0,58,5,215,63,278,19.31%,749,52.01%,3306
4388161847,4/24/2016,Sunday,10243,Active,7.88,7.88,0,1.08,0.51,6.3,0,14,8,239,22,261,18.13%,584,40.56%,2885
4388161847,4/25/2016,Monday,12961,Active,9.97,9.97,0,0.73,1.4,7.84,0,11,31,301,42,343,23.82%,1054,73.19%,3288
4388161847,4/26/2016,Tuesday,9461,Moderate,7.28,7.28,0,0.94,1.06,5.27,0,14,23,224,37,261,18.13%,673,46.74%,2929
4388161847,4/27/2016,Wednesday,11193,Active,8.61,8.61,0,0.7,2.51,5.39,0,11,48,241,59,300,20.83%,684,47.50%,3074
4388161847,4/28/2016,Thursday,10074,Active,7.75,7.75,0,1.29,0.43,6.03,0,19,9,234,28,262,18.19%,878,60.97%,2969
4388161847,4/29/2016,Friday,9232,Moderate,7.1,7.1,0,0.8,0.89,5.42,0,13,16,236,29,265,18.40%,1175,81.60%,2979
4388161847,4/30/2016,Saturday,12533,Active,9.64,9.64,0,0.7,2,6.94,0,14,43,300,57,357,24.79%,537,37.29%,3283
4388161847,5/1/2016,Sunday,10255,Active,7.89,7.89,0,1.01,0.68,6.2,0,12,15,241,27,268,18.61%,579,40.21%,2926
4388161847,5/2/2016,Monday,10096,Active,8.4,8.4,0,3.77,0.08,4.55,0,33,4,204,37,241,16.74%,935,64.93%,3147
4388161847,5/3/2016,Tuesday,12727,Active,9.79,9.79,0,1.13,0.78,7.88,0,18,18,306,36,342,23.75%,984,68.33%,3290
4388161847,5/4/2016,Wednesday,12375,Active,9.52,9.52,0,2.79,0.93,5.8,0,35,21,251,56,307,21.32%,632,43.89%,3162
4388161847,5/5/2016,Thursday,9603,Moderate,7.38,7.38,0,0.63,1.67,5.09,0,12,39,199,51,250,17.36%,896,62.22%,2899
4388161847,5/6/2016,Friday,13175,Active,10.13,10.13,0,2.11,2.09,5.93,0,33,45,262,78,340,23.61%,1100,76.39%,3425
4388161847,5/7/2016,Saturday,22770,Active,17.54,17.54,0,9.45,2.77,5.33,0,120,56,260,176,436,30.28%,508,35.28%,4022
4388161847,5/8/2016,Sunday,17298,Active,14.38,14.38,0,9.89,1.26,3.23,0,107,38,178,145,323,22.43%,576,40.00%,3934
4388161847,5/9/2016,Monday,10218,Active,7.86,7.86,0,0.34,0.73,6.79,0,6,19,258,25,283,19.65%,1020,70.83%,3013
4388161847,5/10/2016,Tuesday,10299,Active,7.92,7.92,0,0.81,0.65,6.46,0,13,14,267,27,294,20.42%,648,45.00%,3061
4388161847,5/11/2016,Wednesday,10201,Active,7.84,7.84,0,0.53,0.79,6.53,0,8,18,256,26,282,19.58%,858,59.58%,2954
4388161847,5/12/2016,Thursday,3369,Sedentary,2.59,2.59,0,0,0,2.59,0,0,0,108,0,108,7.50%,825,57.29%,1623
4445114986,3/29/2016,Tuesday,2303,Sedentary,1.55,1.55,0,0,0,1.55,0,0,0,155,0,155,10.76%,807,56.04%,2010
4445114986,3/30/2016,Wednesday,2600,Sedentary,1.74,1.74,0,0,0,1.74,0,0,0,163,0,163,11.32%,1277,88.68%,2032
4445114986,3/31/2016,Thursday,4804,Sedentary,3.22,3.22,0,0,0,3.22,0,0,0,238,0,238,16.53%,786,54.58%,2227
4445114986,4/1/2016,Friday,3271,Sedentary,2.19,2.19,0,0,0,2.19,0,0,0,205,0,205,14.24%,898,62.36%,2133
4445114986,4/2/2016,Saturday,5406,Light,3.63,3.63,0,0,0,3.61,0,0,0,273,0,273,18.96%,672,46.67%,2317
4445114986,4/3/2016,Sunday,3146,Sedentary,2.11,2.11,0,0,0,2.11,0,0,0,171,0,171,11.88%,1269,88.13%,2058
4445114986,4/4/2016,Monday,2422,Sedentary,1.63,1.63,0,0,0,1.63,0,0,0,110,0,110,7.64%,1330,92.36%,1935
4445114986,4/5/2016,Tuesday,4239,Sedentary,2.84,2.84,0,0.06,0.24,2.53,0,1,6,235,7,242,16.81%,702,48.75%,2217
4445114986,4/6/2016,Wednesday,6911,Light,4.78,4.78,0,2.32,0.1,2.36,0,28,2,215,30,245,17.01%,745,51.74%,2374
4445114986,4/7/2016,Thursday,6667,Light,4.61,4.61,0,2.02,0.05,2.55,0,24,1,208,25,233,16.18%,939,65.21%,2335
4445114986,4/8/2016,Friday,5543,Light,3.72,3.72,0,0,0,3.72,0,0,0,266,0,266,18.47%,941,65.35%,2303
4445114986,4/9/2016,Saturday,4195,Sedentary,2.81,2.81,0,0,0,2.81,0,0,0,239,0,239,16.60%,758,52.64%,2210
4445114986,4/10/2016,Sunday,6625,Light,4.45,4.45,0,0,0,4.45,0,0,0,316,0,316,21.94%,755,52.43%,2424
4445114986,4/11/2016,Monday,5986,Light,4.13,4.13,0,1.95,0.23,1.95,0,23,5,195,28,223,15.49%,789,54.79%,2297
4445114986,4/12/2016,Tuesday,3276,Sedentary,2.2,2.2,0,0,0,2.2,0,0,0,196,0,196,13.61%,787,54.65%,2113
4445114986,4/13/2016,Wednesday,2961,Sedentary,1.99,1.99,0,0,0,1.99,0,0,0,194,0,194,13.47%,840,58.33%,2095
4445114986,4/14/2016,Thursday,3974,Sedentary,2.67,2.67,0,0,0,2.67,0,0,0,231,0,231,16.04%,717,49.79%,2194
4445114986,4/15/2016,Friday,7198,Light,4.83,4.83,0,0,0,4.83,0,0,0,350,0,350,24.31%,711,49.38%,2496
4445114986,4/16/2016,Saturday,3945,Sedentary,2.65,2.65,0,0,0,2.65,0,0,0,225,0,225,15.63%,716,49.72%,2180
4445114986,4/17/2016,Sunday,2268,Sedentary,1.52,1.52,0,0,0,1.52,0,0,0,114,0,114,7.92%,1219,84.65%,1933
4445114986,4/18/2016,Monday,6155,Light,4.24,4.24,0,2,0.29,1.95,0,25,6,162,31,193,13.40%,1247,86.60%,2248
4445114986,4/19/2016,Tuesday,2064,Sedentary,1.39,1.39,0,0,0,1.39,0,0,0,121,0,121,8.40%,895,62.15%,1954
4445114986,4/20/2016,Wednesday,2072,Sedentary,1.39,1.39,0,0,0,1.39,0,0,0,137,0,137,9.51%,841,58.40%,1974
4445114986,4/21/2016,Thursday,3809,Sedentary,2.56,2.56,0,0,0,2.54,0,0,0,215,0,215,14.93%,756,52.50%,2150
4445114986,4/22/2016,Friday,6831,Light,4.58,4.58,0,0,0,4.58,0,0,0,317,0,317,22.01%,706,49.03%,2432
4445114986,4/23/2016,Saturday,4363,Sedentary,2.93,2.93,0,0,0,2.93,0,0,0,201,0,201,13.96%,1239,86.04%,2149
4445114986,4/24/2016,Sunday,5002,Light,3.36,3.36,0,0,0,3.36,0,0,0,244,0,244,16.94%,1196,83.06%,2247
4445114986,4/25/2016,Monday,3385,Sedentary,2.27,2.27,0,0,0,2.27,0,0,0,179,0,179,12.43%,916,63.61%,2070
4445114986,4/26/2016,Tuesday,6326,Light,4.41,4.41,0,2.41,0.04,1.96,0,29,1,180,30,210,14.58%,839,58.26%,2291
4445114986,4/27/2016,Wednesday,7243,Light,5.03,5.03,0,2.62,0.03,2.38,0,32,1,194,33,227,15.76%,839,58.26%,2361
4445114986,4/28/2016,Thursday,4493,Sedentary,3.01,3.01,0,0,0,3.01,0,0,0,236,0,236,16.39%,762,52.92%,2203
4445114986,4/29/2016,Friday,4676,Sedentary,3.14,3.14,0,0,0,3.13,0,0,0,226,0,226,15.69%,1106,76.81%,2196
4445114986,4/30/2016,Saturday,6222,Light,4.18,4.18,0,0,0,4.18,0,0,0,290,0,290,20.14%,797,55.35%,2363
4445114986,5/1/2016,Sunday,5232,Light,3.51,3.51,0,0,0,3.51,0,0,0,240,0,240,16.67%,741,51.46%,2246
4445114986,5/2/2016,Monday,6910,Light,4.75,4.75,0,2.21,0.19,2.35,0,27,4,200,31,231,16.04%,667,46.32%,2336
4445114986,5/3/2016,Tuesday,7502,Moderate,5.18,5.18,0,2.48,0.11,2.58,0,30,2,233,32,265,18.40%,725,50.35%,2421
4445114986,5/4/2016,Wednesday,2923,Sedentary,1.96,1.96,0,0,0,1.96,0,0,0,180,0,180,12.50%,897,62.29%,2070
4445114986,5/5/2016,Thursday,3800,Sedentary,2.55,2.55,0,0.12,0.24,2.18,0,2,6,185,8,193,13.40%,734,50.97%,2120
4445114986,5/6/2016,Friday,4514,Sedentary,3.03,3.03,0,0,0,3.03,0,0,0,229,0,229,15.90%,809,56.18%,2211
4445114986,5/7/2016,Saturday,5183,Light,3.59,3.59,0,2.13,0.19,1.25,0,26,4,108,30,138,9.58%,866,60.14%,2123
4445114986,5/8/2016,Sunday,7303,Light,4.9,4.9,0,0,0.25,4.65,0,0,8,308,8,316,21.94%,733,50.90%,2423
4445114986,5/9/2016,Monday,5275,Light,3.54,3.54,0,0,0,3.54,0,0,0,266,0,266,18.47%,641,44.51%,2281
4445114986,5/10/2016,Tuesday,3915,Sedentary,2.63,2.63,0,0,0,2.63,0,0,0,231,0,231,16.04%,783,54.38%,2181
4445114986,5/11/2016,Wednesday,9105,Moderate,6.11,6.11,0,2.25,1,2.86,0,34,22,232,56,288,20.00%,622,43.19%,2499
4445114986,5/12/2016,Thursday,768,Sedentary,0.52,0.52,0,0,0,0.52,0,0,0,58,0,58,4.03%,380,26.39%,1212
4558609924,4/1/2016,Friday,5336,Light,3.53,3.53,0,0,0,3.53,0,0,0,258,0,258,17.92%,1182,82.08%,1902
4558609924,4/2/2016,Saturday,3183,Sedentary,2.1,2.1,0,0,0,2.1,0,0,0,173,0,173,12.01%,1180,81.94%,1680
4558609924,4/3/2016,Sunday,6176,Light,4.08,4.08,0,0.07,0.26,3.75,0,1,7,269,8,277,19.24%,886,61.53%,1901
4558609924,4/4/2016,Monday,8205,Moderate,5.42,5.42,0,0,0,5.42,0,0,0,367,0,367,25.49%,1073,74.51%,2078
4558609924,4/5/2016,Tuesday,6799,Light,4.49,4.49,0,1.59,0.86,2.04,0,24,14,185,38,223,15.49%,1217,84.51%,1876
4558609924,4/6/2016,Wednesday,5668,Light,3.75,3.75,0,0,0,3.75,0,0,0,259,0,259,17.99%,1181,82.01%,1853
4558609924,4/7/2016,Thursday,7998,Moderate,5.29,5.29,0,0.51,0.25,4.53,0,27,12,296,39,335,23.26%,1105,76.74%,2235
4558609924,4/8/2016,Friday,4195,Sedentary,2.77,2.77,0,0,0,2.77,0,0,0,241,0,241,16.74%,1199,83.26%,1778
4558609924,4/9/2016,Saturday,5512,Light,3.64,3.64,0,0,0,3.64,0,0,0,276,0,276,19.17%,1164,80.83%,1882
4558609924,4/10/2016,Sunday,6263,Light,4.14,4.14,0,0,0,4.13,0,0,0,290,0,290,20.14%,1150,79.86%,1906
4558609924,4/11/2016,Monday,8828,Moderate,5.84,5.84,0,0,0,5.84,0,0,0,308,0,308,21.39%,1132,78.61%,2149
4558609924,4/12/2016,Tuesday,5135,Light,3.39,3.39,0,0,0,3.39,0,0,0,318,0,318,22.08%,1122,77.92%,1909
4558609924,4/13/2016,Wednesday,4978,Sedentary,3.29,3.29,0,1.24,0.44,1.61,0,19,7,127,26,153,10.63%,1287,89.38%,1722
4558609924,4/14/2016,Thursday,6799,Light,4.49,4.49,0,0,0,4.49,0,0,0,279,0,279,19.38%,1161,80.63%,1922
4558609924,4/15/2016,Friday,7795,Moderate,5.15,5.15,0,0.59,0.84,3.73,0,17,30,262,47,309,21.46%,1131,78.54%,2121
4558609924,4/16/2016,Saturday,7289,Light,4.82,4.82,0,0.55,0.75,3.5,0,8,12,308,20,328,22.78%,1112,77.22%,1997
4558609924,4/17/2016,Sunday,9634,Moderate,6.4,6.4,0,0.55,1.14,4.71,0,7,19,304,26,330,22.92%,1110,77.08%,2117
4558609924,4/18/2016,Monday,8940,Moderate,5.91,5.91,0,0.98,0.93,4,0,14,15,331,29,360,25.00%,1080,75.00%,2116
4558609924,4/19/2016,Tuesday,5401,Light,3.57,3.57,0,0.05,0.36,3.16,0,1,9,248,10,258,17.92%,1182,82.08%,1876
4558609924,4/20/2016,Wednesday,4803,Sedentary,3.17,3.17,0,0,0,3.17,0,0,0,222,0,222,15.42%,1218,84.58%,1788
4558609924,4/21/2016,Thursday,13743,Active,9.08,9.08,0,0.42,0.97,7.7,0,6,21,432,27,459,31.88%,844,58.61%,2486
4558609924,4/22/2016,Friday,9601,Moderate,6.35,6.35,0,1.37,1.5,3.47,0,20,25,273,45,318,22.08%,1122,77.92%,2094
4558609924,4/23/2016,Saturday,6890,Light,4.55,4.55,0,0.34,0.2,4.01,0,5,5,308,10,318,22.08%,1122,77.92%,2085
4558609924,4/24/2016,Sunday,8563,Moderate,5.66,5.66,0,0,0,5.65,0,0,0,395,0,395,27.43%,1045,72.57%,2173
4558609924,4/25/2016,Monday,8095,Moderate,5.35,5.35,0,0.59,0.25,4.51,0,18,10,340,28,368,25.56%,993,68.96%,2225
4558609924,4/26/2016,Tuesday,9148,Moderate,6.05,6.05,0,0.43,2.03,3.59,0,12,41,283,53,336,23.33%,1062,73.75%,2223
4558609924,4/27/2016,Wednesday,9557,Moderate,6.32,6.32,0,1.96,0.89,3.46,0,27,14,312,41,353,24.51%,1087,75.49%,2098
4558609924,4/28/2016,Thursday,9451,Moderate,6.25,6.25,0,0.02,0.27,5.95,0,1,11,367,12,379,26.32%,985,68.40%,2185
4558609924,4/29/2016,Friday,7833,Moderate,5.18,5.18,0,1.02,1.85,2.31,0,15,29,197,44,241,16.74%,1096,76.11%,1918
4558609924,4/30/2016,Saturday,10319,Active,6.82,6.82,0,0.47,1.89,4.46,0,7,29,293,36,329,22.85%,1111,77.15%,2105
4558609924,5/1/2016,Sunday,3428,Sedentary,2.27,2.27,0,0,0,2.27,0,0,0,190,0,190,13.19%,1121,77.85%,1692
4558609924,5/2/2016,Monday,7891,Moderate,5.22,5.22,0,0,0,5.22,0,0,0,383,0,383,26.60%,1057,73.40%,2066
4558609924,5/3/2016,Tuesday,5267,Light,3.48,3.48,0,0.6,0.28,2.6,0,21,10,237,31,268,18.61%,1172,81.39%,1953
4558609924,5/4/2016,Wednesday,5232,Light,3.46,3.46,0,0,0,3.46,0,0,0,252,0,252,17.50%,1188,82.50%,1842
4558609924,5/5/2016,Thursday,10611,Active,7.01,7.01,0,1.01,0.5,5.51,0,14,8,370,22,392,27.22%,1048,72.78%,2262
4558609924,5/6/2016,Friday,3755,Sedentary,2.48,2.48,0,0,0,2.48,0,0,0,202,0,202,14.03%,1238,85.97%,1722
4558609924,5/7/2016,Saturday,8237,Moderate,5.44,5.44,0,1.61,1,2.83,0,23,16,233,39,272,18.89%,1116,77.50%,1973
4558609924,5/8/2016,Sunday,6543,Light,4.33,4.33,0,1.8,0.5,2.02,0,66,35,238,101,339,23.54%,1019,70.76%,2666
4558609924,5/9/2016,Monday,11451,Active,7.57,7.57,0,0.43,1.62,5.52,0,6,30,339,36,375,26.04%,1065,73.96%,2223
4558609924,5/10/2016,Tuesday,6435,Light,4.25,4.25,0,0.74,1.12,2.39,0,11,18,220,29,249,17.29%,1191,82.71%,1889
4558609924,5/11/2016,Wednesday,9108,Moderate,6.02,6.02,0,0.26,1.82,3.94,0,4,31,324,35,359,24.93%,1081,75.07%,2131
4558609924,5/12/2016,Thursday,6307,Light,4.17,4.17,0,0,0,4.17,0,0,0,247,0,247,17.15%,736,51.11%,1452
4702921684,3/29/2016,Tuesday,6506,Light,5.28,5.28,0,0.33,0.27,4.67,0,4,5,241,9,250,17.36%,760,52.78%,2886
4702921684,3/30/2016,Wednesday,7583,Moderate,6.15,6.15,0,0.25,0.55,5.35,0,3,13,227,16,243,16.88%,742,51.53%,2915
